association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,atraa,9,0.044181406,0.025512695,0.015719224,0.03979834442398865
feminine,atraa,10,0.020584285,0.024946153,0.009549033,0.035548877070187695
feminine,atraa,11,-0.001484096,0.013750136,0.0038190433,0.022267609693931285
feminine,ubbvii,0,-0.0024918169,0.006564647,0.011053494,0.07356663051873454
feminine,ubbvii,1,-0.03746067,0.037714154,0.028231565,0.06626556022567119
feminine,ubbvii,2,-0.010398686,0.04351747,0.023489712,0.05540734413024638
feminine,ubbvii,3,0.008251756,0.04407966,0.011588302,0.06548348393035376
feminine,ubbvii,4,0.038063705,0.03260234,0.022688521,0.06369263114675491
feminine,ubbvii,5,0.045826256,0.051382184,0.03553831,0.0807274653527229
feminine,ubbvii,6,0.025975704,0.04253149,0.025095362,0.06718501832171316
feminine,ubbvii,7,0.014230013,0.042108536,0.023751657,0.06258238637418775
feminine,ubbvii,8,0.019545913,0.022281766,0.016118608,0.05671624775166877
feminine,ubbvii,9,0.046130955,0.028850615,0.017322127,0.05786617274866927
feminine,ubbvii,10,0.029457033,0.026430547,0.0105428705,0.042826865306958256
feminine,ubbvii,11,0.002942264,0.01249069,0.004464485,0.023116681438819765
feminine,sueltuis,0,0.019653901,0.0056776553,0.013889064,0.07233049084784077
feminine,sueltuis,1,0.018133044,-0.018530905,0.0031410696,0.039230348163428144
feminine,sueltuis,2,0.048059225,-0.004883468,0.009793042,0.04638837008297582
feminine,sueltuis,3,0.068974525,0.017694235,0.002931753,0.051988922420729514
feminine,sueltuis,4,0.04968795,0.0026370883,0.0051684473,0.05152612011456961
feminine,sueltuis,5,0.036373496,0.019080222,0.018572502,0.06366953494446657
feminine,sueltuis,6,0.036588788,0.031511903,0.02247586,0.055741490504739775
feminine,sueltuis,7,0.029818356,0.03233862,0.02049662,0.05305388359027547
feminine,sueltuis,8,0.029161453,0.018127203,0.01229082,0.051156421049533496
feminine,sueltuis,9,0.04986173,0.016988814,0.012167778,0.054572759899725626
feminine,sueltuis,10,0.014124572,0.011814296,0.00066880777,0.0447219332960518
feminine,sueltuis,11,-0.0043825507,0.0070510507,0.0010931838,0.025417944763108376
feminine,sakka,0,0.022029713,0.022936642,0.025102938,0.07548734693948352
feminine,sakka,1,-0.013910115,0.026567966,0.02912777,0.05138380394719036
